"Realized Gain/Loss - Lot Details for All_Accounts as of Sat Mar 14  23:31:15 EDT 2026 from 01/01/2024 to 03/14/2026","","","","","","","","","","","","","","","","","","","","","","","",""
"Trading Book ...005","","","","","","","","","","","","","","","","","","","","","","","",""
"Symbol","Name","Closed Date","Opened Date","Quantity","Proceeds Per Share","Cost Per Share","Proceeds","Cost Basis (CB)","Gain/Loss ($)","Gain/Loss (%)","Long Term Gain/Loss","Short Term Gain/Loss","Term","Unadjusted Cost Basis","Wash Sale?","Disallowed Loss","Transaction Closed Date","Transaction Cost Basis","Total Transaction Gain/Loss ($)","Total Transaction Gain/Loss (%)","LT Transaction Gain/Loss ($)","LT Transaction Gain/Loss (%)","ST Transaction Gain/Loss ($)","ST Transaction Gain/Loss (%)"
"ZETA","ZETA GLOBAL HLDGS CO CLASS A","01/27/2026","10/20/2025","100","$20.11","$18.54","$2,011.48","$1,854.00","$157.48","8.494066882416%","","$157.48","Short Term","$1,854.00","No","","01/27/2026","$3,565.72","$477.36","13.387478545707%","","","$477.36","13.387478545707458%"
"ZETA","ZETA GLOBAL HLDGS CO CLASS A","01/27/2026","08/19/2025","1","$20.11","$18.29","$20.11","$18.29","$1.82","9.950792782941%","","$1.82","Short Term","$18.29","No","","01/27/2026","$3,565.72","$477.36","13.387478545707%","","","$477.36","13.387478545707458%"
"SNDK","SANDISK CORP","01/23/2026","01/08/2026","4","$476.85","$319.87","$1,907.38","$1,279.46","$627.92","49.076954340112%","","$627.92","Short Term","$1,279.46","No","","01/23/2026","","","","","","",""
"SNDK","SANDISK CORP","01/23/2026","01/07/2026","5","$476.85","$358.30","$2,384.23","$1,791.50","$592.73","33.085682389059%","","$592.73","Short Term","$1,791.50","No","","01/23/2026","","","","","","",""
"NFLX","NETFLIX INC","01/20/2026","12/17/2025","50","$82.96","$96.08","$4,147.99","$4,803.99","-$656.00","-13.655315685503%","","-$656.00","Short Term","$4,803.99","No","","01/20/2026","","","","","","",""
"NFLX","NETFLIX INC","01/20/2026","12/12/2025","40","$82.96","$95.24","$3,318.39","$3,809.60","-$491.21","-12.894004619908%","","-$491.21","Short Term","$3,809.60","No","","01/20/2026","","","","","","",""
"NFLX","NETFLIX INC","01/20/2026","01/22/2025","10","$82.96","$99.91","$829.60","$999.10","-$169.50","-16.965268741868%","","-$169.50","Short Term","$999.10","No","","01/20/2026","","","","","","",""
"NFLX","NETFLIX INC","01/20/2026","12/12/2025","50","$82.81","$95.24","$4,140.50","$4,762.00","-$621.50","-13.05123897522%","","-$621.50","Short Term","$4,762.00","No","","01/20/2026","","","","","","",""
"SLV","ISHARES SILVER TRUST ETF","01/20/2026","01/20/2026","120","$85.20","$85.17","$10,223.98","$10,220.16","$3.82","0.037377105642%","","$3.82","Short Term","$10,220.16","No","","01/20/2026","","","","","","",""
"UAL","UNITED AIRLINES HLDG","01/20/2026","11/07/2025","50","$109.10","$95.78","$5,454.99","$4,789.00","$665.99","13.90666109835%","","$665.99","Short Term","$4,789.00","No","","01/20/2026","","","","","","",""
"UAL","UNITED AIRLINES HLDG","01/20/2026","10/28/2025","50","$109.10","$97.67","$5,454.99","$4,883.25","$571.74","11.708186146521%","","$571.74","Short Term","$4,883.25","No","","01/20/2026","","","","","","",""
"UAL","UNITED AIRLINES HLDG","01/20/2026","10/22/2025","50","$109.10","$97.53","$5,454.99","$4,876.50","$578.49","11.862811442633%","","$578.49","Short Term","$4,876.50","No","","01/20/2026","","","","","","",""
"ZETA","ZETA GLOBAL HLDGS CO CLASS A","01/16/2026","11/13/2025","200","$20.86","$18.89","$4,172.96","$3,777.00","$395.96","10.48345247551%","","$395.96","Short Term","$3,777.00","No","","01/16/2026","","","","","","",""
"ZETA","ZETA GLOBAL HLDGS CO CLASS A","01/16/2026","11/05/2025","100","$20.86","$18.80","$2,086.48","$1,879.76","$206.72","10.997148572158%","","$206.72","Short Term","$1,879.76","No","","01/16/2026","","","","","","",""
"ZETA","ZETA GLOBAL HLDGS CO CLASS A","01/16/2026","10/24/2025","100","$20.86","$19.09","$2,086.48","$1,908.63","$177.85","9.318202061164%","","$177.85","Short Term","$1,908.63","No","","01/16/2026","","","","","","",""
"COIN","COINBASE GLOBAL INC CLASS A","01/15/2026","12/05/2025","25","$246.63","$251.54","$6,165.74","$6,288.58","$0.00","0%","","$0.00","Short Term","$6,288.58","Yes","$122.84","01/15/2026","$12,389.80","-$58.31","-0.470629065844%","","","-$58.31","-0.470629065844485%"
"COIN","COINBASE GLOBAL INC CLASS A","01/15/2026","12/01/2025","25","$246.63","$256.25","$6,165.75","$6,406.37","$0.00","0%","","$0.00","Short Term","$6,406.37","Yes","$240.62","01/15/2026","$12,389.80","-$58.31","-0.470629065844%","","","-$58.31","-0.470629065844485%"
"COIN","COINBASE GLOBAL INC CLASS A","01/14/2026","12/21/2025","25","$257.50","$264.30","$6,437.49","$6,607.55","$0.00","0%","","$0.00","Short Term","$6,607.55","Yes","$170.06","01/14/2026","$12,389.80","$485.19","3.916043842516%","","","$485.19","3.916043842515618%"
"COIN","COINBASE GLOBAL INC CLASS A","01/14/2026","12/17/2025","25","$257.50","$268.52","$6,437.50","$6,713.03","$0.00","0%","","$0.00","Short Term","$6,713.03","Yes","$275.53","01/14/2026","$12,389.80","$485.19","3.916043842516%","","","$485.19","3.916043842515618%"
"OSCR","OSCAR HEALTH INC CLASS A","01/14/2026","11/07/2025","100","$16.90","$15.13","$1,689.65","$1,513.47","$176.18","11.640798958684%","","$176.18","Short Term","$1,513.47","No","","01/14/2026","$1,423.95","$265.70","18.659363039433%","","","$265.70","18.659363039432563%"
"PLTR","PALANTIR TECHNOLOGIE CLASS A","01/14/2026","01/05/2026","30","$175.34","$172.00","$5,260.19","$5,160.00","$100.19","1.941666666667%","","$100.19","Short Term","$5,160.00","No","","01/14/2026","","","","","","",""
"ZETA","ZETA GLOBAL HLDGS CO CLASS A","01/14/2026","10/09/2025","400","$21.94","$21.00","$8,777.60","$8,400.00","$377.60","4.495238095238%","","$377.60","Short Term","$8,400.00","No","","01/14/2026","","","","","","",""
"CCCX","CHURCHILL CAPITAL A","01/12/2026","01/12/2026","200","$19.24","$18.82","$3,848.71","$3,765.00","$83.71","2.175014485373%","","$83.71","Short Term","$3,765.00","No","","01/09/2026","","","","","","",""
"SNDK","SANDISK CORP","01/09/2026","01/07/2026","10","$379.55","$358.30","$3,795.50","$3,583.00","$212.50","5.930784259001%","","$212.50","Short Term","$3,583.00","No","","01/09/2026","","","","","","",""
"PLTR","PALANTIR TECHNOLOGIE CLASS A","01/07/2026","01/05/2026","30","$178.25","$172.00","$5,347.53","$5,160.00","$187.53","3.634302325581%","","$187.53","Short Term","$5,160.00","No","","01/07/2026","","","","","","",""
"COIN","COINBASE GLOBAL INC CLASS A","01/06/2026","12/03/2025","25","$254.73","$258.47","$6,368.13","$6,461.81","$0.00","0%","","$0.00","Short Term","$6,461.81","Yes","$93.68","01/06/2026","$6,282.00","$86.13","1.37106017192%","","","$86.13","1.3710601719197708%"
"COIN","COINBASE GLOBAL INC CLASS A","01/06/2026","11/29/2025","25","$248.12","$256.58","$6,203.00","$6,414.47","$0.00","0%","","$0.00","Short Term","$6,414.47","Yes","$211.47","01/06/2026","$6,282.00","-$79.00","-1.257561286215%","","","-$79.00","-1.2575612862145813%"
"SOFI","SOFI TECHNOLOGIES IN","01/06/2026","12/18/2025","200","$26.73","$25.51","$5,346.97","$5,101.98","$244.99","4.801861238186%","","$244.99","Short Term","$5,101.98","No","","01/06/2026","","","","","","",""
"AFRM","AFFIRM HLDGS INC A","01/05/2026","10/22/2025","10","$80.29","$90.47","$802.86","$904.75","$0.00","0%","","$0.00","Short Term","$904.75","Yes","$101.89","01/05/2026","$1,368.68","$237.03","17.318145950843%","","","$237.03","17.318145950843146%"
"AFRM","AFFIRM HLDGS INC A","01/05/2026","10/17/2025","10","$80.28","$89.70","$802.85","$896.95","$0.00","0%","","$0.00","Short Term","$896.95","Yes","$94.10","01/05/2026","$1,368.68","$237.03","17.318145950843%","","","$237.03","17.318145950843146%"
"SOFI","SOFI TECHNOLOGIES IN","01/05/2026","11/13/2025","100","$29.47","$28.73","$2,947.34","$2,873.50","$73.84","2.569688533148%","","$73.84","Short Term","$2,873.50","No","","01/05/2026","","","","","","",""
"SOFI","SOFI TECHNOLOGIES IN","01/05/2026","11/05/2025","200","$29.47","$28.61","$5,894.66","$5,721.76","$172.90","3.021797488885%","","$172.90","Short Term","$5,721.76","No","","01/05/2026","","","","","","",""
"KVYO","KLAVIYO INC","01/02/2026","11/05/2025","200","$29.68","$27.50","$5,935.97","$5,500.00","$435.97","7.926727272727%","","$435.97","Short Term","$5,500.00","No","","01/02/2026","","","","","","",""
"KVYO","KLAVIYO INC","01/02/2026","10/21/2025","200","$29.68","$25.67","$5,935.97","$5,134.00","$801.97","15.620763537203%","","$801.97","Short Term","$5,134.00","No","","01/02/2026","","","","","","",""
"KVYO","KLAVIYO INC","01/02/2026","10/20/2025","99","$29.68","$24.20","$2,938.29","$2,395.80","$542.49","22.643375907839%","","$542.49","Short Term","$2,395.80","No","","01/02/2026","","","","","","",""
"KVYO","KLAVIYO INC","01/02/2026","10/08/2025","100","$29.68","$26.22","$2,967.98","$2,621.93","$346.05","13.198292860603%","","$346.05","Short Term","$2,621.93","No","","01/02/2026","","","","","","",""
"KVYO","KLAVIYO INC","01/02/2026","10/03/2025","200","$29.68","$26.56","$5,935.97","$5,311.46","$624.51","11.75778411209%","","$624.51","Short Term","$5,311.46","No","","01/02/2026","","","","","","",""
"KVYO","KLAVIYO INC","01/02/2026","09/17/2025","200","$29.68","$34.40","$5,935.97","$6,880.00","$0.00","0%","","$0.00","Short Term","$6,880.00","Yes","$944.03","01/02/2026","","","","","","",""
"KVYO","KLAVIYO INC","01/02/2026","04/08/2025","1","$29.68","$27.84","$29.68","$27.84","$1.84","6.609195402299%","","$1.84","Short Term","$27.84","No","","01/02/2026","","","","","","",""
"ROKU","ROKU INC A","01/02/2026","02/21/2024","65","$109.02","$64.45","$7,086.36","$4,189.11","$2,897.25","69.161468665182%","$2,897.25","","Long Term","$4,189.11","No","","01/02/2026","","","","","","",""
"KLAR","KLARNA GROUP PLC","12/31/2025","11/18/2025","100","$29.01","$31.98","$2,901.01","$3,198.12","-$297.11","-9.290145460458%","","-$297.11","Short Term","$3,198.12","No","","12/31/2025","","","","","","",""
"KLAR","KLARNA GROUP PLC","12/31/2025","11/13/2025","75","$29.01","$35.06","$2,175.75","$2,629.13","-$453.38","-17.244487720272%","","-$453.38","Short Term","$2,629.13","No","","12/31/2025","","","","","","",""
"KLAR","KLARNA GROUP PLC","12/31/2025","11/07/2025","50","$29.01","$35.39","$1,450.50","$1,769.50","-$319.00","-18.027691438259%","","-$319.00","Short Term","$1,769.50","No","","12/31/2025","","","","","","",""
"KLAR","KLARNA GROUP PLC","12/30/2025","11/10/2025","100","$29.32","$36.55","$2,932.13","$3,655.50","-$723.37","-19.788537819724%","","-$723.37","Short Term","$3,655.50","No","","12/30/2025","","","","","","",""
"KLAR","KLARNA GROUP PLC","12/30/2025","10/23/2025","100","$29.32","$37.15","$2,932.14","$3,715.05","-$782.91","-21.074009771066%","","-$782.91","Short Term","$3,715.05","No","","12/30/2025","","","","","","",""
"COIN","COINBASE GLOBAL INC A","12/19/2025","12/01/2025","25","$240.89","$257.40","$6,022.28","$6,434.93","$0.00","0%","","$0.00","Short Term","$6,434.93","Yes","$412.65","12/19/2025","$12,365.82","-$321.26","-2.597967623659%","","","-$321.26","-2.5979676236594096%"
"COIN","COINBASE GLOBAL INC A","12/19/2025","11/27/2025","25","$240.89","$261.62","$6,022.28","$6,540.41","$0.00","0%","","$0.00","Short Term","$6,540.41","Yes","$518.13","12/19/2025","$12,365.82","-$321.26","-2.597967623659%","","","-$321.26","-2.5979676236594096%"
"AFRM","AFFIRM HLDGS INC A","12/16/2025","10/22/2025","10","$72.47","$94.51","$724.67","$945.08","$0.00","0%","","$0.00","Short Term","$945.08","Yes","$220.41","12/16/2025","$3,415.00","$208.37","6.101610541728%","","","$208.37","6.1016105417276725%"
"AFRM","AFFIRM HLDGS INC A","12/16/2025","10/21/2025","10","$72.47","$93.13","$724.68","$931.28","$0.00","0%","","$0.00","Short Term","$931.28","Yes","$206.60","12/16/2025","$3,415.00","$208.37","6.101610541728%","","","$208.37","6.1016105417276725%"
"AFRM","AFFIRM HLDGS INC A","12/16/2025","10/17/2025","30","$72.47","$93.73","$2,174.02","$2,811.86","$0.00","0%","","$0.00","Short Term","$2,811.86","Yes","$637.84","12/16/2025","$3,415.00","$208.37","6.101610541728%","","","$208.37","6.1016105417276725%"
"ROKU","ROKU INC A","12/16/2025","11/18/2025","35","$108.13","$93.75","$3,784.54","$3,281.09","$503.45","15.343986297237%","","$503.45","Short Term","$3,281.09","No","","12/16/2025","","","","","","",""
"AVGO","BROADCOM INC","12/12/2025","12/11/2025","15","$363.64","$418.00","$5,454.60","$6,270.00","-$815.40","-13.004784688995%","","-$815.40","Short Term","$6,270.00","No","","12/12/2025","","","","","","",""
"COIN","COINBASE GLOBAL INC A","12/10/2025","11/21/2025","25","$272.95","$280.14","$6,823.69","$7,003.50","$0.00","0%","","$0.00","Short Term","$7,003.50","Yes","$179.81","12/10/2025","$13,597.50","$49.87","0.36675859533%","","","$49.87","0.3667585953300239%"
"COIN","COINBASE GLOBAL INC A","12/10/2025","11/17/2025","25","$272.95","$278.25","$6,823.68","$6,956.15","$0.00","0%","","$0.00","Short Term","$6,956.15","Yes","$132.47","12/10/2025","$13,597.50","$49.87","0.36675859533%","","","$49.87","0.3667585953300239%"
"COIN","COINBASE GLOBAL INC A","12/04/2025","11/19/2025","25","$272.76","$282.84","$6,818.99","$7,071.01","$0.00","0%","","$0.00","Short Term","$7,071.01","Yes","$252.02","12/04/2025","$13,400.00","$237.99","1.776044776119%","","","$237.99","1.776044776119403%"
"COIN","COINBASE GLOBAL INC A","12/04/2025","11/15/2025","25","$272.76","$287.06","$6,819.00","$7,176.50","$0.00","0%","","$0.00","Short Term","$7,176.50","Yes","$357.50","12/04/2025","$13,400.00","$237.99","1.776044776119%","","","$237.99","1.776044776119403%"
"AFRM","AFFIRM HLDGS INC A","12/02/2025","11/17/2025","50","$67.33","$68.43","$3,366.65","$3,421.71","-$55.06","-1.609136951992%","","-$55.06","Short Term","$3,421.71","No","","12/02/2025","","","","","","",""
"COIN","COINBASE GLOBAL INC A","12/02/2025","11/18/2025","25","$268.48","$276.67","$6,712.00","$6,916.75","$0.00","0%","","$0.00","Short Term","$6,916.75","Yes","$204.75","12/02/2025","$12,967.63","$456.36","3.519224407236%","","","$456.36","3.519224407235555%"
"COIN","COINBASE GLOBAL INC A","12/02/2025","11/14/2025","25","$268.48","$274.78","$6,711.99","$6,869.39","$0.00","0%","","$0.00","Short Term","$6,869.39","Yes","$157.40","12/02/2025","$12,967.63","$456.36","3.519224407236%","","","$456.36","3.519224407235555%"
"AFRM","AFFIRM HLDGS INC A","12/01/2025","11/17/2025","99","$69.64","$68.43","$6,894.34","$6,774.98","$119.36","1.761776418528%","","$119.36","Short Term","$6,774.98","No","","12/01/2025","$6,843.41","$120.57","1.76184095356%","","","$120.57","1.7618409535597166%"
"AFRM","AFFIRM HLDGS INC A","12/01/2025","09/29/2025","1","$69.64","$85.61","$69.64","$85.61","-$15.97","-18.654362808083%","","-$15.97","Short Term","$85.61","No","","12/01/2025","$6,843.41","$120.57","1.76184095356%","","","$120.57","1.7618409535597166%"
"COIN","COINBASE GLOBAL INC A","12/01/2025","11/18/2025","25","$261.83","$276.67","$6,545.75","$6,916.76","$0.00","0%","","$0.00","Short Term","$6,916.76","Yes","$371.01","12/01/2025","$19,724.25","-$87.00","-0.44108140994%","","","-$87.00","-0.4410814099395415%"
"COIN","COINBASE GLOBAL INC A","12/01/2025","11/14/2025","50","$261.83","$280.89","$13,091.50","$14,044.51","$0.00","0%","","$0.00","Short Term","$14,044.51","Yes","$953.01","12/01/2025","$19,724.25","-$87.00","-0.44108140994%","","","-$87.00","-0.4410814099395415%"
"OSCR","OSCAR HEALTH INC CLASS A","12/01/2025","11/06/2025","300","$17.54","$16.04","$5,262.70","$4,811.90","$450.80","9.368440740664%","","$450.80","Short Term","$4,811.90","No","","12/01/2025","$4,271.85","$990.85","23.194868733687%","","","$990.85","23.194868733686786%"
"OSCR","OSCAR HEALTH INC CLASS A","11/24/2025","11/07/2025","100","$16.21","$17.11","$1,620.98","$1,710.50","$0.00","0%","","$0.00","Short Term","$1,710.50","Yes","$89.52","11/24/2025","","","","","","",""
"OSCR","OSCAR HEALTH INC CLASS A","11/24/2025","11/06/2025","300","$16.21","$18.01","$4,862.95","$5,403.00","$0.00","0%","","$0.00","Short Term","$5,403.00","Yes","$540.05","11/24/2025","","","","","","",""
"AFRM","AFFIRM HLDGS INC A","11/18/2025","11/17/2025","61","$66.53","$68.43","$4,058.39","$4,174.48","-$116.09","-2.780945171614%","","-$116.09","Short Term","$4,174.48","No","","11/18/2025","$20,535.76","-$576.46","-2.807103316361%","","","-$576.46","-2.8071033163613137%"
"AFRM","AFFIRM HLDGS INC A","11/18/2025","11/16/2025","29","$66.53","$72.52","$1,929.40","$2,103.18","-$173.78","-8.262725967345%","","-$173.78","Short Term","$2,103.18","No","","11/18/2025","$20,535.76","-$576.46","-2.807103316361%","","","-$576.46","-2.8071033163613137%"
"AFRM","AFFIRM HLDGS INC A","11/18/2025","10/12/2025","10","$66.53","$78.13","$665.31","$781.25","-$115.94","-14.84032%","","-$115.94","Short Term","$781.25","No","","11/18/2025","$20,535.76","-$576.46","-2.807103316361%","","","-$576.46","-2.8071033163613137%"
"AFRM","AFFIRM HLDGS INC A","11/18/2025","10/11/2025","10","$66.53","$75.30","$665.31","$753.03","-$87.72","-11.648938289311%","","-$87.72","Short Term","$753.03","No","","11/18/2025","$20,535.76","-$576.46","-2.807103316361%","","","-$576.46","-2.8071033163613137%"
"AFRM","AFFIRM HLDGS INC A","11/18/2025","10/10/2025","10","$66.53","$81.91","$665.31","$819.07","-$153.76","-18.772510286056%","","-$153.76","Short Term","$819.07","No","","11/18/2025","$20,535.76","-$576.46","-2.807103316361%","","","-$576.46","-2.8071033163613137%"
"AFRM","AFFIRM HLDGS INC A","11/18/2025","10/09/2025","29","$66.53","$78.17","$1,929.40","$2,267.04","-$337.64","-14.893429317524%","","-$337.64","Short Term","$2,267.04","No","","11/18/2025","$20,535.76","-$576.46","-2.807103316361%","","","-$576.46","-2.8071033163613137%"
"AFRM","AFFIRM HLDGS INC A","11/18/2025","10/05/2025","30","$66.53","$91.43","$1,995.93","$2,742.76","-$484.75","-17.673803030524%","","-$484.75","Short Term","$2,742.76","Yes","$262.08","11/18/2025","$20,535.76","-$576.46","-2.807103316361%","","","-$576.46","-2.8071033163613137%"
"AFRM","AFFIRM HLDGS INC A","11/18/2025","10/04/2025","40","$66.53","$91.36","$2,661.24","$3,654.36","-$744.84","-20.382228351887%","","-$744.84","Short Term","$3,654.36","Yes","$248.28","11/18/2025","$20,535.76","-$576.46","-2.807103316361%","","","-$576.46","-2.8071033163613137%"
"AFRM","AFFIRM HLDGS INC A","11/18/2025","09/30/2025","30","$66.53","$91.96","$1,995.93","$2,758.79","$0.00","0%","","$0.00","Short Term","$2,758.79","Yes","$762.86","11/18/2025","$20,535.76","-$576.46","-2.807103316361%","","","-$576.46","-2.8071033163613137%"
"AFRM","AFFIRM HLDGS INC A","11/18/2025","09/29/2025","1","$66.53","$83.71","$66.53","$83.71","$0.00","0%","","$0.00","Short Term","$83.71","Yes","$17.18","11/18/2025","$20,535.76","-$576.46","-2.807103316361%","","","-$576.46","-2.8071033163613137%"
"AFRM","AFFIRM HLDGS INC A","11/18/2025","09/21/2025","40","$66.53","$89.86","$2,661.24","$3,594.22","-$932.98","-25.957787781494%","","-$932.98","Short Term","$3,594.22","No","","11/18/2025","$20,535.76","-$576.46","-2.807103316361%","","","-$576.46","-2.8071033163613137%"
"AFRM","AFFIRM HLDGS INC A","11/18/2025","09/16/2025","10","$66.53","$86.40","$665.31","$863.97","-$198.66","-22.993853953262%","","-$198.66","Short Term","$863.97","No","","11/18/2025","$20,535.76","-$576.46","-2.807103316361%","","","-$576.46","-2.8071033163613137%"
"DDOG","DATADOG INC A","11/17/2025","11/14/2025","90","$184.30","$183.83","$16,586.77","$16,544.53","$42.24","0.255310969849%","","$42.24","Short Term","$16,544.53","No","","11/17/2025","","","","","","",""
"NVDA","NVIDIA CORP","11/17/2025","11/06/2025","40","$187.03","$197.62","$7,481.15","$7,904.66","-$105.87","-1.339336543254%","","-$105.87","Short Term","$7,904.66","Yes","$317.64","11/17/2025","$19,681.38","-$978.50","-4.971704219928%","","","-$978.50","-4.971704219927668%"
"NVDA","NVIDIA CORP","11/17/2025","09/09/2025","20","$187.03","$206.06","$3,740.58","$4,121.23","$0.00","0%","","$0.00","Short Term","$4,121.23","Yes","$380.65","11/17/2025","$19,681.38","-$978.50","-4.971704219928%","","","-$978.50","-4.971704219927668%"
"NVDA","NVIDIA CORP","11/17/2025","09/08/2025","10","$187.03","$197.77","$1,870.29","$1,977.71","$0.00","0%","","$0.00","Short Term","$1,977.71","Yes","$107.42","11/17/2025","$19,681.38","-$978.50","-4.971704219928%","","","-$978.50","-4.971704219927668%"
